,Unnamed: 0,height,img_name,label,width,x,y,Path
1194,1194,86,n0703.mha,1,97,705,498,/proccessed_data/images/n0703.mha
1195,1195,44,n0966.mha,1,47,174,682,/proccessed_data/images/n0966.mha
1196,1196,80,n1063.mha,1,100,279,154,/proccessed_data/images/n1063.mha
1198,1198,51,n0948.mha,1,43,156,700,/proccessed_data/images/n0948.mha
1199,1199,46,n0095.mha,1,44,855,697,/proccessed_data/images/n0095.mha
1201,1201,51,n0089.mha,1,40,147,651,/proccessed_data/images/n0089.mha
1203,1203,59,n0625.mha,1,64,285,421,/proccessed_data/images/n0625.mha
1204,1204,44,n0478.mha,1,47,234,402,/proccessed_data/images/n0478.mha
1206,1206,79,n0925.mha,1,40,148,373,/proccessed_data/images/n0925.mha
1207,1207,42,n0883.mha,1,40,242,348,/proccessed_data/images/n0883.mha
1210,1210,55,n0868.mha,1,35,812,223,/proccessed_data/images/n0868.mha
1211,1211,61,n0848.mha,1,66,731,537,/proccessed_data/images/n0848.mha
1214,1214,64,n0639.mha,1,63,266,700,/proccessed_data/images/n0639.mha
1215,1215,52,n0598.mha,1,67,163,383,/proccessed_data/images/n0598.mha
1216,1216,96,n0015.mha,1,92,858,688,/proccessed_data/images/n0015.mha
1217,1217,61,n0615.mha,1,70,132,407,/proccessed_data/images/n0615.mha
1219,1219,67,n0574.mha,1,72,215,344,/proccessed_data/images/n0574.mha
1220,1220,58,n0970.mha,1,72,686,380,/proccessed_data/images/n0970.mha
1221,1221,101,n0507.mha,1,94,178,371,/proccessed_data/images/n0507.mha
1222,1222,95,n0507.mha,1,83,775,350,/proccessed_data/images/n0507.mha
1223,1223,58,n0365.mha,1,57,211,661,/proccessed_data/images/n0365.mha
1224,1224,38,n0510.mha,1,41,355,215,/proccessed_data/images/n0510.mha
1225,1225,35,n1037.mha,1,35,304,232,/proccessed_data/images/n1037.mha
1226,1226,43,n0795.mha,1,52,771,596,/proccessed_data/images/n0795.mha
1227,1227,75,n0692.mha,1,66,116,556,/proccessed_data/images/n0692.mha
1228,1228,61,n0178.mha,1,61,726,366,/proccessed_data/images/n0178.mha
1231,1231,111,n0635.mha,1,90,103,622,/proccessed_data/images/n0635.mha
1232,1232,39,n0338.mha,1,54,365,716,/proccessed_data/images/n0338.mha
1233,1233,52,n0397.mha,1,49,790,388,/proccessed_data/images/n0397.mha
1234,1234,84,n0397.mha,1,91,287,459,/proccessed_data/images/n0397.mha
1235,1235,97,n0557.mha,1,116,650,780,/proccessed_data/images/n0557.mha
1236,1236,67,n0534.mha,1,78,216,388,/proccessed_data/images/n0534.mha
1237,1237,61,n0053.mha,1,60,161,259,/proccessed_data/images/n0053.mha
1238,1238,138,n0440.mha,1,118,347,238,/proccessed_data/images/n0440.mha
1241,1241,68,n0354.mha,1,44,90,609,/proccessed_data/images/n0354.mha
1242,1242,152,n0567.mha,1,117,239,387,/proccessed_data/images/n0567.mha
1245,1245,59,n1066.mha,1,51,829,543,/proccessed_data/images/n1066.mha
1246,1246,65,n0455.mha,1,59,264,607,/proccessed_data/images/n0455.mha
1247,1247,41,n0121.mha,1,38,244,491,/proccessed_data/images/n0121.mha
1248,1248,62,n0593.mha,1,55,78,752,/proccessed_data/images/n0593.mha
1249,1249,75,n0823.mha,1,74,227,455,/proccessed_data/images/n0823.mha
1250,1250,46,n0041.mha,1,47,59,704,/proccessed_data/images/n0041.mha
1254,1254,54,n0318.mha,1,62,292,358,/proccessed_data/images/n0318.mha
1255,1255,58,n0981.mha,1,55,798,608,/proccessed_data/images/n0981.mha
1258,1258,109,n0622.mha,1,138,198,224,/proccessed_data/images/n0622.mha
1259,1259,69,n0484.mha,1,75,217,744,/proccessed_data/images/n0484.mha
1260,1260,29,n1097.mha,1,29,717,256,/proccessed_data/images/n1097.mha
1261,1261,72,n0756.mha,1,73,214,814,/proccessed_data/images/n0756.mha
1264,1264,50,n0649.mha,1,50,174,444,/proccessed_data/images/n0649.mha
1268,1268,100,n0278.mha,1,101,244,102,/proccessed_data/images/n0278.mha
1270,1270,43,n0084.mha,1,43,792,474,/proccessed_data/images/n0084.mha
1272,1272,62,n0965.mha,1,62,219,343,/proccessed_data/images/n0965.mha
1274,1274,74,n1016.mha,1,74,193,725,/proccessed_data/images/n1016.mha
1275,1275,105,n0162.mha,1,104,212,324,/proccessed_data/images/n0162.mha
1276,1276,67,n0774.mha,1,67,733,466,/proccessed_data/images/n0774.mha
1278,1278,60,n0019.mha,1,60,859,575,/proccessed_data/images/n0019.mha
1279,1279,43,n0269.mha,1,44,153,528,/proccessed_data/images/n0269.mha
1280,1280,40,n0552.mha,1,41,190,322,/proccessed_data/images/n0552.mha
1281,1281,31,n0561.mha,1,30,794,299,/proccessed_data/images/n0561.mha
1282,1282,52,n1047.mha,1,52,142,412,/proccessed_data/images/n1047.mha
1285,1285,80,n0168.mha,1,80,201,661,/proccessed_data/images/n0168.mha
1289,1289,103,n0071.mha,1,103,270,788,/proccessed_data/images/n0071.mha
1290,1290,41,n0245.mha,1,41,214,575,/proccessed_data/images/n0245.mha
1291,1291,43,n1131.mha,1,42,747,183,/proccessed_data/images/n1131.mha
1293,1293,100,n0929.mha,1,100,241,748,/proccessed_data/images/n0929.mha
1294,1294,59,n0489.mha,1,59,169,413,/proccessed_data/images/n0489.mha
1298,1298,54,n0094.mha,1,55,790,206,/proccessed_data/images/n0094.mha
1300,1300,98,n0719.mha,1,98,637,775,/proccessed_data/images/n0719.mha
1302,1302,56,n0646.mha,1,56,242,345,/proccessed_data/images/n0646.mha
1304,1304,49,n0070.mha,1,49,249,279,/proccessed_data/images/n0070.mha
1305,1305,32,n0524.mha,1,32,829,248,/proccessed_data/images/n0524.mha
1309,1309,67,n0826.mha,1,68,129,493,/proccessed_data/images/n0826.mha
1310,1310,97,n0885.mha,1,97,156,727,/proccessed_data/images/n0885.mha
1311,1311,55,n1022.mha,1,55,99,619,/proccessed_data/images/n1022.mha
1313,1313,37,n0847.mha,1,37,259,478,/proccessed_data/images/n0847.mha
1314,1314,87,n0470.mha,1,87,202,362,/proccessed_data/images/n0470.mha
1315,1315,53,n0554.mha,1,54,725,463,/proccessed_data/images/n0554.mha
1317,1317,48,n0751.mha,1,48,779,513,/proccessed_data/images/n0751.mha
1319,1319,34,n0603.mha,1,34,236,442,/proccessed_data/images/n0603.mha
1321,1321,76,n0449.mha,1,75,272,268,/proccessed_data/images/n0449.mha
1322,1322,91,n0291.mha,1,91,237,231,/proccessed_data/images/n0291.mha
1323,1323,36,n0938.mha,1,36,864,288,/proccessed_data/images/n0938.mha
1325,1325,43,n0758.mha,1,44,839,438,/proccessed_data/images/n0758.mha
1327,1327,97,n0463.mha,1,97,626,700,/proccessed_data/images/n0463.mha
1329,1329,55,n0768.mha,1,55,208,540,/proccessed_data/images/n0768.mha
1330,1330,86,n0551.mha,1,86,661,141,/proccessed_data/images/n0551.mha
1333,1333,47,n1065.mha,1,48,233,178,/proccessed_data/images/n1065.mha
1335,1335,69,n0227.mha,1,68,190,137,/proccessed_data/images/n0227.mha
1336,1336,39,n0502.mha,1,40,307,119,/proccessed_data/images/n0502.mha
1337,1337,52,n0244.mha,1,52,708,785,/proccessed_data/images/n0244.mha
1341,1341,92,n0709.mha,1,92,686,184,/proccessed_data/images/n0709.mha
1343,1343,36,n0869.mha,1,37,130,562,/proccessed_data/images/n0869.mha
1345,1345,62,n0805.mha,1,62,720,189,/proccessed_data/images/n0805.mha
1346,1346,50,n0985.mha,1,50,151,325,/proccessed_data/images/n0985.mha
1348,1348,37,n0947.mha,1,38,167,315,/proccessed_data/images/n0947.mha
1350,1350,45,n0588.mha,1,45,266,144,/proccessed_data/images/n0588.mha
1351,1351,35,n0677.mha,1,36,217,566,/proccessed_data/images/n0677.mha
1352,1352,34,n0508.mha,1,34,858,731,/proccessed_data/images/n0508.mha
1353,1353,73,n1033.mha,1,73,305,158,/proccessed_data/images/n1033.mha
1356,1356,46,n0101.mha,1,46,847,429,/proccessed_data/images/n0101.mha
1359,1359,70,n1115.mha,1,70,753,150,/proccessed_data/images/n1115.mha
1362,1362,70,n0024.mha,1,70,149,619,/proccessed_data/images/n0024.mha
1363,1363,66,n0308.mha,1,66,791,159,/proccessed_data/images/n0308.mha
1364,1364,62,n0179.mha,1,62,791,188,/proccessed_data/images/n0179.mha
1367,1367,60,n0942.mha,1,60,365,729,/proccessed_data/images/n0942.mha
1369,1369,92,n0184.mha,1,93,202,254,/proccessed_data/images/n0184.mha
1373,1373,47,n0934.mha,1,47,323,122,/proccessed_data/images/n0934.mha
1374,1374,37,n0882.mha,1,36,674,727,/proccessed_data/images/n0882.mha
1376,1376,62,n0359.mha,1,62,614,636,/proccessed_data/images/n0359.mha
1377,1377,42,n0590.mha,1,41,882,655,/proccessed_data/images/n0590.mha
1381,1381,71,n0182.mha,1,71,689,756,/proccessed_data/images/n0182.mha
1383,1383,51,n1104.mha,1,51,219,595,/proccessed_data/images/n1104.mha
1384,1384,41,n0148.mha,1,40,147,672,/proccessed_data/images/n0148.mha
1385,1385,60,n0621.mha,1,60,300,186,/proccessed_data/images/n0621.mha
1387,1387,36,n0444.mha,1,36,148,462,/proccessed_data/images/n0444.mha
1388,1388,27,n1070.mha,1,26,191,649,/proccessed_data/images/n1070.mha
1389,1389,104,n0349.mha,1,104,316,467,/proccessed_data/images/n0349.mha
1391,1391,67,n0371.mha,1,66,830,470,/proccessed_data/images/n0371.mha
1392,1392,26,n0612.mha,1,26,219,307,/proccessed_data/images/n0612.mha
1395,1395,102,n1034.mha,1,102,202,413,/proccessed_data/images/n1034.mha
1396,1396,44,n0453.mha,1,44,847,562,/proccessed_data/images/n0453.mha
1402,1402,76,n0582.mha,1,77,210,546,/proccessed_data/images/n0582.mha
1404,1404,74,n0558.mha,1,75,760,435,/proccessed_data/images/n0558.mha
1405,1405,45,n0321.mha,1,45,303,97,/proccessed_data/images/n0321.mha
1406,1406,63,n0931.mha,1,63,826,503,/proccessed_data/images/n0931.mha
1407,1407,42,n0867.mha,1,42,771,226,/proccessed_data/images/n0867.mha
1410,1410,107,n0642.mha,1,112,781,697,/proccessed_data/images/n0642.mha
1418,1418,34,n0422.mha,1,43,244,189,/proccessed_data/images/n0422.mha
1419,1419,66,n0252.mha,1,73,111,625,/proccessed_data/images/n0252.mha
1421,1421,42,n0078.mha,1,40,674,817,/proccessed_data/images/n0078.mha
1423,1423,101,n0496.mha,1,112,139,505,/proccessed_data/images/n0496.mha
1428,1428,59,n0559.mha,1,46,138,532,/proccessed_data/images/n0559.mha
1431,1431,47,n0664.mha,1,42,120,320,/proccessed_data/images/n0664.mha
1432,1432,72,n0664.mha,1,60,353,394,/proccessed_data/images/n0664.mha
1436,1436,40,n1004.mha,1,39,166,521,/proccessed_data/images/n1004.mha
1440,1440,36,n0265.mha,1,25,322,225,/proccessed_data/images/n0265.mha
1441,1441,48,n0971.mha,1,41,804,482,/proccessed_data/images/n0971.mha
1453,1453,63,n0572.mha,1,57,793,593,/proccessed_data/images/n0572.mha
1455,1455,86,n0433.mha,1,64,737,399,/proccessed_data/images/n0433.mha
1459,1459,59,n0653.mha,1,68,191,610,/proccessed_data/images/n0653.mha
1463,1463,53,n0069.mha,1,52,188,562,/proccessed_data/images/n0069.mha
1464,1464,76,n0974.mha,1,76,859,391,/proccessed_data/images/n0974.mha
1465,1465,86,n0796.mha,1,82,383,534,/proccessed_data/images/n0796.mha
1467,1467,74,n0426.mha,1,73,808,480,/proccessed_data/images/n0426.mha
1469,1469,54,n0525.mha,1,49,147,509,/proccessed_data/images/n0525.mha
1470,1470,49,n0375.mha,1,53,131,517,/proccessed_data/images/n0375.mha
1472,1472,118,n0118.mha,1,105,190,670,/proccessed_data/images/n0118.mha
1473,1473,35,n0118.mha,1,42,253,515,/proccessed_data/images/n0118.mha
1476,1476,0,c0001.mha,0,0,0,0,/proccessed_data/images/c0001.mha
1477,1477,0,c0013.mha,0,0,0,0,/proccessed_data/images/c0013.mha
1478,1478,0,c0017.mha,0,0,0,0,/proccessed_data/images/c0017.mha
1479,1479,0,c0021.mha,0,0,0,0,/proccessed_data/images/c0021.mha
1480,1480,0,c0025.mha,0,0,0,0,/proccessed_data/images/c0025.mha
1481,1481,0,c0028.mha,0,0,0,0,/proccessed_data/images/c0028.mha
1483,1483,0,c0032.mha,0,0,0,0,/proccessed_data/images/c0032.mha
1484,1484,0,c0034.mha,0,0,0,0,/proccessed_data/images/c0034.mha
1485,1485,0,c0035.mha,0,0,0,0,/proccessed_data/images/c0035.mha
1487,1487,0,c0040.mha,0,0,0,0,/proccessed_data/images/c0040.mha
1488,1488,0,c0041.mha,0,0,0,0,/proccessed_data/images/c0041.mha
1489,1489,0,c0045.mha,0,0,0,0,/proccessed_data/images/c0045.mha
1490,1490,0,c0047.mha,0,0,0,0,/proccessed_data/images/c0047.mha
1492,1492,0,c0050.mha,0,0,0,0,/proccessed_data/images/c0050.mha
1493,1493,0,c0052.mha,0,0,0,0,/proccessed_data/images/c0052.mha
1494,1494,0,c0056.mha,0,0,0,0,/proccessed_data/images/c0056.mha
1495,1495,0,c0057.mha,0,0,0,0,/proccessed_data/images/c0057.mha
1496,1496,0,c0059.mha,0,0,0,0,/proccessed_data/images/c0059.mha
1498,1498,0,c0061.mha,0,0,0,0,/proccessed_data/images/c0061.mha
1500,1500,0,c0065.mha,0,0,0,0,/proccessed_data/images/c0065.mha
1501,1501,0,c0066.mha,0,0,0,0,/proccessed_data/images/c0066.mha
1502,1502,0,c0067.mha,0,0,0,0,/proccessed_data/images/c0067.mha
1503,1503,0,c0070.mha,0,0,0,0,/proccessed_data/images/c0070.mha
1505,1505,0,c0080.mha,0,0,0,0,/proccessed_data/images/c0080.mha
1506,1506,0,c0084.mha,0,0,0,0,/proccessed_data/images/c0084.mha
1507,1507,0,c0086.mha,0,0,0,0,/proccessed_data/images/c0086.mha
1508,1508,0,c0088.mha,0,0,0,0,/proccessed_data/images/c0088.mha
1509,1509,0,c0089.mha,0,0,0,0,/proccessed_data/images/c0089.mha
1510,1510,0,c0090.mha,0,0,0,0,/proccessed_data/images/c0090.mha
1511,1511,0,c0093.mha,0,0,0,0,/proccessed_data/images/c0093.mha
1512,1512,0,c0096.mha,0,0,0,0,/proccessed_data/images/c0096.mha
1513,1513,0,c0098.mha,0,0,0,0,/proccessed_data/images/c0098.mha
1514,1514,0,c0099.mha,0,0,0,0,/proccessed_data/images/c0099.mha
1516,1516,0,c0105.mha,0,0,0,0,/proccessed_data/images/c0105.mha
1518,1518,0,c0120.mha,0,0,0,0,/proccessed_data/images/c0120.mha
1521,1521,0,c0125.mha,0,0,0,0,/proccessed_data/images/c0125.mha
1522,1522,0,c0139.mha,0,0,0,0,/proccessed_data/images/c0139.mha
1526,1526,0,c0165.mha,0,0,0,0,/proccessed_data/images/c0165.mha
1527,1527,0,c0169.mha,0,0,0,0,/proccessed_data/images/c0169.mha
1529,1529,0,c0172.mha,0,0,0,0,/proccessed_data/images/c0172.mha
1530,1530,0,c0180.mha,0,0,0,0,/proccessed_data/images/c0180.mha
1531,1531,0,c0181.mha,0,0,0,0,/proccessed_data/images/c0181.mha
1532,1532,0,c0186.mha,0,0,0,0,/proccessed_data/images/c0186.mha
1533,1533,0,c0187.mha,0,0,0,0,/proccessed_data/images/c0187.mha
1534,1534,0,c0188.mha,0,0,0,0,/proccessed_data/images/c0188.mha
1535,1535,0,c0189.mha,0,0,0,0,/proccessed_data/images/c0189.mha
1536,1536,0,c0195.mha,0,0,0,0,/proccessed_data/images/c0195.mha
1537,1537,0,c0196.mha,0,0,0,0,/proccessed_data/images/c0196.mha
1538,1538,0,c0198.mha,0,0,0,0,/proccessed_data/images/c0198.mha
1539,1539,0,c0199.mha,0,0,0,0,/proccessed_data/images/c0199.mha
1540,1540,0,c0200.mha,0,0,0,0,/proccessed_data/images/c0200.mha
1541,1541,0,c0202.mha,0,0,0,0,/proccessed_data/images/c0202.mha
1542,1542,0,c0206.mha,0,0,0,0,/proccessed_data/images/c0206.mha
1543,1543,0,c0210.mha,0,0,0,0,/proccessed_data/images/c0210.mha
1544,1544,0,c0213.mha,0,0,0,0,/proccessed_data/images/c0213.mha
1546,1546,0,c0218.mha,0,0,0,0,/proccessed_data/images/c0218.mha
1547,1547,0,c0220.mha,0,0,0,0,/proccessed_data/images/c0220.mha
1549,1549,0,c0224.mha,0,0,0,0,/proccessed_data/images/c0224.mha
1550,1550,0,c0225.mha,0,0,0,0,/proccessed_data/images/c0225.mha
1551,1551,0,c0230.mha,0,0,0,0,/proccessed_data/images/c0230.mha
1552,1552,0,c0231.mha,0,0,0,0,/proccessed_data/images/c0231.mha
1556,1556,0,c0241.mha,0,0,0,0,/proccessed_data/images/c0241.mha
1558,1558,0,c0249.mha,0,0,0,0,/proccessed_data/images/c0249.mha
1559,1559,0,c0250.mha,0,0,0,0,/proccessed_data/images/c0250.mha
1560,1560,0,c0261.mha,0,0,0,0,/proccessed_data/images/c0261.mha
1561,1561,0,c0264.mha,0,0,0,0,/proccessed_data/images/c0264.mha
1562,1562,0,c0268.mha,0,0,0,0,/proccessed_data/images/c0268.mha
1566,1566,0,c0276.mha,0,0,0,0,/proccessed_data/images/c0276.mha
1567,1567,0,c0280.mha,0,0,0,0,/proccessed_data/images/c0280.mha
1568,1568,0,c0282.mha,0,0,0,0,/proccessed_data/images/c0282.mha
1569,1569,0,c0286.mha,0,0,0,0,/proccessed_data/images/c0286.mha
1570,1570,0,c0292.mha,0,0,0,0,/proccessed_data/images/c0292.mha
1571,1571,0,c0294.mha,0,0,0,0,/proccessed_data/images/c0294.mha
1572,1572,0,c0298.mha,0,0,0,0,/proccessed_data/images/c0298.mha
1575,1575,0,c0301.mha,0,0,0,0,/proccessed_data/images/c0301.mha
1576,1576,0,c0302.mha,0,0,0,0,/proccessed_data/images/c0302.mha
1577,1577,0,c0304.mha,0,0,0,0,/proccessed_data/images/c0304.mha
1578,1578,0,c0308.mha,0,0,0,0,/proccessed_data/images/c0308.mha
1579,1579,0,c0310.mha,0,0,0,0,/proccessed_data/images/c0310.mha
1580,1580,0,c0318.mha,0,0,0,0,/proccessed_data/images/c0318.mha
1582,1582,0,c0326.mha,0,0,0,0,/proccessed_data/images/c0326.mha
1584,1584,0,c0332.mha,0,0,0,0,/proccessed_data/images/c0332.mha
1585,1585,0,c0337.mha,0,0,0,0,/proccessed_data/images/c0337.mha
1587,1587,0,c0340.mha,0,0,0,0,/proccessed_data/images/c0340.mha
1588,1588,0,c0341.mha,0,0,0,0,/proccessed_data/images/c0341.mha
1589,1589,0,c0343.mha,0,0,0,0,/proccessed_data/images/c0343.mha
1591,1591,0,c0345.mha,0,0,0,0,/proccessed_data/images/c0345.mha
1592,1592,0,c0350.mha,0,0,0,0,/proccessed_data/images/c0350.mha
1593,1593,0,c0351.mha,0,0,0,0,/proccessed_data/images/c0351.mha
1594,1594,0,c0358.mha,0,0,0,0,/proccessed_data/images/c0358.mha
1596,1596,0,c0361.mha,0,0,0,0,/proccessed_data/images/c0361.mha
1597,1597,0,c0367.mha,0,0,0,0,/proccessed_data/images/c0367.mha
1598,1598,0,c0369.mha,0,0,0,0,/proccessed_data/images/c0369.mha
1599,1599,0,c0380.mha,0,0,0,0,/proccessed_data/images/c0380.mha
1600,1600,0,c0386.mha,0,0,0,0,/proccessed_data/images/c0386.mha
1601,1601,0,c0389.mha,0,0,0,0,/proccessed_data/images/c0389.mha
1602,1602,0,c0392.mha,0,0,0,0,/proccessed_data/images/c0392.mha
1603,1603,0,c0395.mha,0,0,0,0,/proccessed_data/images/c0395.mha
1604,1604,0,c0401.mha,0,0,0,0,/proccessed_data/images/c0401.mha
1605,1605,0,c0403.mha,0,0,0,0,/proccessed_data/images/c0403.mha
1606,1606,0,c0405.mha,0,0,0,0,/proccessed_data/images/c0405.mha
1607,1607,0,c0406.mha,0,0,0,0,/proccessed_data/images/c0406.mha
1608,1608,0,c0411.mha,0,0,0,0,/proccessed_data/images/c0411.mha
1609,1609,0,c0417.mha,0,0,0,0,/proccessed_data/images/c0417.mha
1610,1610,0,c0419.mha,0,0,0,0,/proccessed_data/images/c0419.mha
1611,1611,0,c0420.mha,0,0,0,0,/proccessed_data/images/c0420.mha
1613,1613,0,c0430.mha,0,0,0,0,/proccessed_data/images/c0430.mha
1614,1614,0,c0432.mha,0,0,0,0,/proccessed_data/images/c0432.mha
1615,1615,0,c0437.mha,0,0,0,0,/proccessed_data/images/c0437.mha
1618,1618,0,c0442.mha,0,0,0,0,/proccessed_data/images/c0442.mha
1620,1620,0,c0447.mha,0,0,0,0,/proccessed_data/images/c0447.mha
1621,1621,0,c0449.mha,0,0,0,0,/proccessed_data/images/c0449.mha
1622,1622,0,c0452.mha,0,0,0,0,/proccessed_data/images/c0452.mha
1623,1623,0,c0453.mha,0,0,0,0,/proccessed_data/images/c0453.mha
1624,1624,0,c0460.mha,0,0,0,0,/proccessed_data/images/c0460.mha
1625,1625,0,c0461.mha,0,0,0,0,/proccessed_data/images/c0461.mha
1626,1626,0,c0462.mha,0,0,0,0,/proccessed_data/images/c0462.mha
1628,1628,0,c0465.mha,0,0,0,0,/proccessed_data/images/c0465.mha
1629,1629,0,c0470.mha,0,0,0,0,/proccessed_data/images/c0470.mha
1630,1630,0,c0480.mha,0,0,0,0,/proccessed_data/images/c0480.mha
1632,1632,0,c0487.mha,0,0,0,0,/proccessed_data/images/c0487.mha
1633,1633,0,c0491.mha,0,0,0,0,/proccessed_data/images/c0491.mha
1634,1634,0,c0492.mha,0,0,0,0,/proccessed_data/images/c0492.mha
1636,1636,0,c0498.mha,0,0,0,0,/proccessed_data/images/c0498.mha
1637,1637,0,c0502.mha,0,0,0,0,/proccessed_data/images/c0502.mha
1638,1638,0,c0503.mha,0,0,0,0,/proccessed_data/images/c0503.mha
1639,1639,0,c0504.mha,0,0,0,0,/proccessed_data/images/c0504.mha
1640,1640,0,c0505.mha,0,0,0,0,/proccessed_data/images/c0505.mha
1642,1642,0,c0509.mha,0,0,0,0,/proccessed_data/images/c0509.mha
1643,1643,0,c0510.mha,0,0,0,0,/proccessed_data/images/c0510.mha
1646,1646,0,c0519.mha,0,0,0,0,/proccessed_data/images/c0519.mha
1647,1647,0,c0531.mha,0,0,0,0,/proccessed_data/images/c0531.mha
1648,1648,0,c0536.mha,0,0,0,0,/proccessed_data/images/c0536.mha
1649,1649,0,c0537.mha,0,0,0,0,/proccessed_data/images/c0537.mha
1652,1652,0,c0550.mha,0,0,0,0,/proccessed_data/images/c0550.mha
1655,1655,0,c0579.mha,0,0,0,0,/proccessed_data/images/c0579.mha
1656,1656,0,c0580.mha,0,0,0,0,/proccessed_data/images/c0580.mha
1657,1657,0,c0582.mha,0,0,0,0,/proccessed_data/images/c0582.mha
1659,1659,0,c0586.mha,0,0,0,0,/proccessed_data/images/c0586.mha
1660,1660,0,c0588.mha,0,0,0,0,/proccessed_data/images/c0588.mha
1661,1661,0,c0589.mha,0,0,0,0,/proccessed_data/images/c0589.mha
1662,1662,0,c0591.mha,0,0,0,0,/proccessed_data/images/c0591.mha
1664,1664,0,c0600.mha,0,0,0,0,/proccessed_data/images/c0600.mha
1665,1665,0,c0601.mha,0,0,0,0,/proccessed_data/images/c0601.mha
1666,1666,0,c0603.mha,0,0,0,0,/proccessed_data/images/c0603.mha
1667,1667,0,c0614.mha,0,0,0,0,/proccessed_data/images/c0614.mha
1668,1668,0,c0615.mha,0,0,0,0,/proccessed_data/images/c0615.mha
1669,1669,0,c0616.mha,0,0,0,0,/proccessed_data/images/c0616.mha
1670,1670,0,c0617.mha,0,0,0,0,/proccessed_data/images/c0617.mha
1671,1671,0,c0619.mha,0,0,0,0,/proccessed_data/images/c0619.mha
1672,1672,0,c0620.mha,0,0,0,0,/proccessed_data/images/c0620.mha
1673,1673,0,c0628.mha,0,0,0,0,/proccessed_data/images/c0628.mha
1674,1674,0,c0629.mha,0,0,0,0,/proccessed_data/images/c0629.mha
1675,1675,0,c0631.mha,0,0,0,0,/proccessed_data/images/c0631.mha
1676,1676,0,c0634.mha,0,0,0,0,/proccessed_data/images/c0634.mha
1677,1677,0,c0637.mha,0,0,0,0,/proccessed_data/images/c0637.mha
1678,1678,0,c0638.mha,0,0,0,0,/proccessed_data/images/c0638.mha
1679,1679,0,c0641.mha,0,0,0,0,/proccessed_data/images/c0641.mha
1680,1680,0,c0645.mha,0,0,0,0,/proccessed_data/images/c0645.mha
1682,1682,0,c0659.mha,0,0,0,0,/proccessed_data/images/c0659.mha
1683,1683,0,c0663.mha,0,0,0,0,/proccessed_data/images/c0663.mha
1684,1684,0,c0665.mha,0,0,0,0,/proccessed_data/images/c0665.mha
1685,1685,0,c0668.mha,0,0,0,0,/proccessed_data/images/c0668.mha
1686,1686,0,c0674.mha,0,0,0,0,/proccessed_data/images/c0674.mha
1688,1688,0,c0677.mha,0,0,0,0,/proccessed_data/images/c0677.mha
1689,1689,0,c0679.mha,0,0,0,0,/proccessed_data/images/c0679.mha
1691,1691,0,c0687.mha,0,0,0,0,/proccessed_data/images/c0687.mha
1694,1694,0,c0703.mha,0,0,0,0,/proccessed_data/images/c0703.mha
1695,1695,0,c0710.mha,0,0,0,0,/proccessed_data/images/c0710.mha
1696,1696,0,c0712.mha,0,0,0,0,/proccessed_data/images/c0712.mha
1699,1699,0,c0719.mha,0,0,0,0,/proccessed_data/images/c0719.mha
1700,1700,0,c0720.mha,0,0,0,0,/proccessed_data/images/c0720.mha
1701,1701,0,c0731.mha,0,0,0,0,/proccessed_data/images/c0731.mha
1703,1703,0,c0744.mha,0,0,0,0,/proccessed_data/images/c0744.mha
1704,1704,0,c0745.mha,0,0,0,0,/proccessed_data/images/c0745.mha
1705,1705,0,c0747.mha,0,0,0,0,/proccessed_data/images/c0747.mha
1706,1706,0,c0755.mha,0,0,0,0,/proccessed_data/images/c0755.mha
1707,1707,0,c0763.mha,0,0,0,0,/proccessed_data/images/c0763.mha
1710,1710,0,c0767.mha,0,0,0,0,/proccessed_data/images/c0767.mha
1711,1711,0,c0768.mha,0,0,0,0,/proccessed_data/images/c0768.mha
1712,1712,0,c0772.mha,0,0,0,0,/proccessed_data/images/c0772.mha
1715,1715,0,c0787.mha,0,0,0,0,/proccessed_data/images/c0787.mha
1716,1716,0,c0788.mha,0,0,0,0,/proccessed_data/images/c0788.mha
1719,1719,0,c0792.mha,0,0,0,0,/proccessed_data/images/c0792.mha
1720,1720,0,c0794.mha,0,0,0,0,/proccessed_data/images/c0794.mha
1723,1723,0,c0801.mha,0,0,0,0,/proccessed_data/images/c0801.mha
1724,1724,0,c0805.mha,0,0,0,0,/proccessed_data/images/c0805.mha
1725,1725,0,c0810.mha,0,0,0,0,/proccessed_data/images/c0810.mha
1726,1726,0,c0813.mha,0,0,0,0,/proccessed_data/images/c0813.mha
1727,1727,0,c0816.mha,0,0,0,0,/proccessed_data/images/c0816.mha
1728,1728,0,c0819.mha,0,0,0,0,/proccessed_data/images/c0819.mha
1730,1730,0,c0826.mha,0,0,0,0,/proccessed_data/images/c0826.mha
1731,1731,0,c0829.mha,0,0,0,0,/proccessed_data/images/c0829.mha
1732,1732,0,c0830.mha,0,0,0,0,/proccessed_data/images/c0830.mha
1733,1733,0,c0832.mha,0,0,0,0,/proccessed_data/images/c0832.mha
1734,1734,0,c0833.mha,0,0,0,0,/proccessed_data/images/c0833.mha
1735,1735,0,c0836.mha,0,0,0,0,/proccessed_data/images/c0836.mha
1737,1737,0,c0839.mha,0,0,0,0,/proccessed_data/images/c0839.mha
1738,1738,0,c0841.mha,0,0,0,0,/proccessed_data/images/c0841.mha
1739,1739,0,c0843.mha,0,0,0,0,/proccessed_data/images/c0843.mha
1740,1740,0,c0844.mha,0,0,0,0,/proccessed_data/images/c0844.mha
