,Unnamed: 0,height,img_name,label,width,x,y,Path
947,947,50,n0987.mha,1,53,845,495,/proccessed_data/images/n0987.mha
948,948,93,n0576.mha,1,80,170,422,/proccessed_data/images/n0576.mha
949,949,89,n0576.mha,1,108,201,604,/proccessed_data/images/n0576.mha
952,952,87,n0623.mha,1,82,240,339,/proccessed_data/images/n0623.mha
953,953,101,n0623.mha,1,91,268,591,/proccessed_data/images/n0623.mha
956,956,154,n0166.mha,1,116,363,228,/proccessed_data/images/n0166.mha
958,958,47,n0055.mha,1,32,98,448,/proccessed_data/images/n0055.mha
961,961,39,n0391.mha,1,39,226,342,/proccessed_data/images/n0391.mha
962,962,47,n0802.mha,1,45,186,352,/proccessed_data/images/n0802.mha
964,964,83,n0830.mha,1,89,370,612,/proccessed_data/images/n0830.mha
965,965,56,n0406.mha,1,52,183,253,/proccessed_data/images/n0406.mha
966,966,55,n0119.mha,1,47,214,548,/proccessed_data/images/n0119.mha
967,967,45,n0119.mha,1,46,187,418,/proccessed_data/images/n0119.mha
969,969,128,n1082.mha,1,135,714,389,/proccessed_data/images/n1082.mha
970,970,65,n1082.mha,1,66,657,287,/proccessed_data/images/n1082.mha
972,972,35,n0161.mha,1,28,165,399,/proccessed_data/images/n0161.mha
973,973,75,n0217.mha,1,87,248,378,/proccessed_data/images/n0217.mha
974,974,57,n0004.mha,1,51,641,390,/proccessed_data/images/n0004.mha
975,975,35,n0818.mha,1,32,303,240,/proccessed_data/images/n0818.mha
979,979,60,n0765.mha,1,56,71,623,/proccessed_data/images/n0765.mha
980,980,69,n1134.mha,1,69,256,596,/proccessed_data/images/n1134.mha
982,982,47,n0476.mha,1,34,724,294,/proccessed_data/images/n0476.mha
984,984,63,n0705.mha,1,78,235,305,/proccessed_data/images/n0705.mha
985,985,53,n0705.mha,1,56,95,622,/proccessed_data/images/n0705.mha
986,986,43,n0705.mha,1,52,781,584,/proccessed_data/images/n0705.mha
987,987,63,n0172.mha,1,44,216,312,/proccessed_data/images/n0172.mha
988,988,39,n0955.mha,1,39,818,537,/proccessed_data/images/n0955.mha
989,989,45,n0062.mha,1,39,184,465,/proccessed_data/images/n0062.mha
990,990,61,n0877.mha,1,71,693,281,/proccessed_data/images/n0877.mha
991,991,106,n0684.mha,1,90,260,268,/proccessed_data/images/n0684.mha
992,992,65,n0276.mha,1,56,811,573,/proccessed_data/images/n0276.mha
993,993,48,n0786.mha,1,60,211,328,/proccessed_data/images/n0786.mha
994,994,87,n0131.mha,1,75,147,576,/proccessed_data/images/n0131.mha
995,995,41,n1108.mha,1,38,273,244,/proccessed_data/images/n1108.mha
997,997,59,n0046.mha,1,54,347,261,/proccessed_data/images/n0046.mha
998,998,73,n0196.mha,1,94,824,389,/proccessed_data/images/n0196.mha
999,999,55,n0196.mha,1,79,145,472,/proccessed_data/images/n0196.mha
1000,1000,45,n0685.mha,1,41,168,596,/proccessed_data/images/n0685.mha
1002,1002,108,n0287.mha,1,103,830,591,/proccessed_data/images/n0287.mha
1005,1005,54,n0509.mha,1,59,833,731,/proccessed_data/images/n0509.mha
1008,1008,42,n0347.mha,1,54,148,522,/proccessed_data/images/n0347.mha
1010,1010,57,n0915.mha,1,42,191,769,/proccessed_data/images/n0915.mha
1011,1011,74,n1073.mha,1,73,801,326,/proccessed_data/images/n1073.mha
1015,1015,29,n0671.mha,1,36,246,407,/proccessed_data/images/n0671.mha
1017,1017,55,n0541.mha,1,53,832,601,/proccessed_data/images/n0541.mha
1018,1018,72,n0431.mha,1,78,246,777,/proccessed_data/images/n0431.mha
1019,1019,39,n0835.mha,1,31,58,823,/proccessed_data/images/n0835.mha
1021,1021,37,n0658.mha,1,32,151,531,/proccessed_data/images/n0658.mha
1022,1022,36,n0819.mha,1,36,128,655,/proccessed_data/images/n0819.mha
1026,1026,68,n0304.mha,1,61,127,394,/proccessed_data/images/n0304.mha
1027,1027,41,n0345.mha,1,35,858,636,/proccessed_data/images/n0345.mha
1028,1028,67,n1046.mha,1,79,238,250,/proccessed_data/images/n1046.mha
1029,1029,90,n0922.mha,1,89,195,305,/proccessed_data/images/n0922.mha
1030,1030,54,n0587.mha,1,46,856,568,/proccessed_data/images/n0587.mha
1031,1031,34,n0587.mha,1,34,187,624,/proccessed_data/images/n0587.mha
1032,1032,74,n0895.mha,1,70,123,451,/proccessed_data/images/n0895.mha
1033,1033,51,n0216.mha,1,37,157,596,/proccessed_data/images/n0216.mha
1034,1034,55,n0216.mha,1,75,184,538,/proccessed_data/images/n0216.mha
1035,1035,79,n0441.mha,1,72,177,405,/proccessed_data/images/n0441.mha
1039,1039,58,n0998.mha,1,59,838,567,/proccessed_data/images/n0998.mha
1043,1043,44,n0892.mha,1,45,152,312,/proccessed_data/images/n0892.mha
1045,1045,40,n0669.mha,1,50,228,611,/proccessed_data/images/n0669.mha
1046,1046,50,n0923.mha,1,44,704,286,/proccessed_data/images/n0923.mha
1047,1047,87,n0923.mha,1,72,356,440,/proccessed_data/images/n0923.mha
1048,1048,28,n0413.mha,1,32,869,677,/proccessed_data/images/n0413.mha
1049,1049,47,n0413.mha,1,32,907,649,/proccessed_data/images/n0413.mha
1052,1052,68,n0579.mha,1,52,276,254,/proccessed_data/images/n0579.mha
1054,1054,57,n0913.mha,1,52,234,615,/proccessed_data/images/n0913.mha
1057,1057,99,n0146.mha,1,84,90,604,/proccessed_data/images/n0146.mha
1058,1058,57,n0268.mha,1,53,619,656,/proccessed_data/images/n0268.mha
1059,1059,49,n0891.mha,1,45,665,662,/proccessed_data/images/n0891.mha
1060,1060,58,n0428.mha,1,59,201,230,/proccessed_data/images/n0428.mha
1064,1064,76,n0539.mha,1,72,830,567,/proccessed_data/images/n0539.mha
1065,1065,61,n0249.mha,1,77,222,237,/proccessed_data/images/n0249.mha
1066,1066,44,n0260.mha,1,41,190,376,/proccessed_data/images/n0260.mha
1067,1067,50,n0261.mha,1,37,834,657,/proccessed_data/images/n0261.mha
1068,1068,65,n0977.mha,1,54,208,674,/proccessed_data/images/n0977.mha
1069,1069,60,n0033.mha,1,50,760,319,/proccessed_data/images/n0033.mha
1070,1070,62,n0193.mha,1,51,209,423,/proccessed_data/images/n0193.mha
1071,1071,55,n0511.mha,1,59,711,428,/proccessed_data/images/n0511.mha
1072,1072,41,n0221.mha,1,45,735,650,/proccessed_data/images/n0221.mha
1073,1073,46,n0221.mha,1,47,737,692,/proccessed_data/images/n0221.mha
1074,1074,40,n0221.mha,1,39,298,590,/proccessed_data/images/n0221.mha
1076,1076,90,n0439.mha,1,83,796,360,/proccessed_data/images/n0439.mha
1078,1078,107,n1060.mha,1,83,236,778,/proccessed_data/images/n1060.mha
1079,1079,61,n0255.mha,1,49,193,412,/proccessed_data/images/n0255.mha
1080,1080,66,n1122.mha,1,56,89,683,/proccessed_data/images/n1122.mha
1081,1081,51,n1122.mha,1,38,679,405,/proccessed_data/images/n1122.mha
1083,1083,39,n0225.mha,1,39,98,731,/proccessed_data/images/n0225.mha
1084,1084,74,n1043.mha,1,59,175,651,/proccessed_data/images/n1043.mha
1085,1085,85,n0504.mha,1,68,79,719,/proccessed_data/images/n0504.mha
1086,1086,70,n0421.mha,1,73,714,720,/proccessed_data/images/n0421.mha
1088,1088,38,n0248.mha,1,43,821,681,/proccessed_data/images/n0248.mha
1089,1089,92,n1059.mha,1,93,176,372,/proccessed_data/images/n1059.mha
1090,1090,96,n1059.mha,1,79,780,350,/proccessed_data/images/n1059.mha
1091,1091,62,n1059.mha,1,46,711,337,/proccessed_data/images/n1059.mha
1092,1092,77,n0490.mha,1,64,193,718,/proccessed_data/images/n0490.mha
1093,1093,63,n0206.mha,1,67,145,396,/proccessed_data/images/n0206.mha
1094,1094,85,n0668.mha,1,95,736,418,/proccessed_data/images/n0668.mha
1096,1096,89,n0793.mha,1,72,104,700,/proccessed_data/images/n0793.mha
1097,1097,51,n0300.mha,1,49,286,714,/proccessed_data/images/n0300.mha
1098,1098,58,n0542.mha,1,73,241,648,/proccessed_data/images/n0542.mha
1099,1099,74,n0855.mha,1,55,89,727,/proccessed_data/images/n0855.mha
1100,1100,43,n0126.mha,1,47,157,609,/proccessed_data/images/n0126.mha
1104,1104,39,n0330.mha,1,42,94,410,/proccessed_data/images/n0330.mha
1106,1106,73,n0597.mha,1,68,799,229,/proccessed_data/images/n0597.mha
1107,1107,146,n0503.mha,1,115,647,282,/proccessed_data/images/n0503.mha
1108,1108,56,n0560.mha,1,49,763,352,/proccessed_data/images/n0560.mha
1111,1111,54,n0154.mha,1,44,357,375,/proccessed_data/images/n0154.mha
1112,1112,34,n0154.mha,1,40,237,384,/proccessed_data/images/n0154.mha
1116,1116,120,n0610.mha,1,99,94,524,/proccessed_data/images/n0610.mha
1117,1117,43,n0173.mha,1,24,843,601,/proccessed_data/images/n0173.mha
1118,1118,76,n0755.mha,1,88,719,459,/proccessed_data/images/n0755.mha
1119,1119,67,n0057.mha,1,66,745,333,/proccessed_data/images/n0057.mha
1121,1121,77,n0061.mha,1,80,713,454,/proccessed_data/images/n0061.mha
1122,1122,110,n0061.mha,1,109,241,216,/proccessed_data/images/n0061.mha
1123,1123,34,n0117.mha,1,31,239,203,/proccessed_data/images/n0117.mha
1124,1124,54,n1013.mha,1,46,914,873,/proccessed_data/images/n1013.mha
1126,1126,51,n0435.mha,1,51,730,225,/proccessed_data/images/n0435.mha
1127,1127,83,n0213.mha,1,105,354,290,/proccessed_data/images/n0213.mha
1128,1128,46,n1006.mha,1,39,813,551,/proccessed_data/images/n1006.mha
1129,1129,67,n0450.mha,1,52,738,343,/proccessed_data/images/n0450.mha
1131,1131,42,n1045.mha,1,34,114,668,/proccessed_data/images/n1045.mha
1132,1132,56,n1072.mha,1,39,755,441,/proccessed_data/images/n1072.mha
1133,1133,44,n1072.mha,1,47,796,553,/proccessed_data/images/n1072.mha
1134,1134,60,n0372.mha,1,94,165,631,/proccessed_data/images/n0372.mha
1137,1137,63,n0374.mha,1,53,263,730,/proccessed_data/images/n0374.mha
1138,1138,47,n0174.mha,1,43,79,662,/proccessed_data/images/n0174.mha
1139,1139,46,n0174.mha,1,48,112,766,/proccessed_data/images/n0174.mha
1140,1140,49,n0174.mha,1,56,66,949,/proccessed_data/images/n0174.mha
1141,1141,80,n0932.mha,1,77,188,511,/proccessed_data/images/n0932.mha
1142,1142,41,n0092.mha,1,30,848,471,/proccessed_data/images/n0092.mha
1143,1143,48,n0745.mha,1,48,234,394,/proccessed_data/images/n0745.mha
1144,1144,43,n0020.mha,1,62,167,558,/proccessed_data/images/n0020.mha
1145,1145,69,n1053.mha,1,80,204,465,/proccessed_data/images/n1053.mha
1147,1147,66,n0782.mha,1,65,739,643,/proccessed_data/images/n0782.mha
1148,1148,70,n0513.mha,1,64,660,276,/proccessed_data/images/n0513.mha
1150,1150,23,n0599.mha,1,26,262,560,/proccessed_data/images/n0599.mha
1151,1151,27,n0599.mha,1,26,276,536,/proccessed_data/images/n0599.mha
1152,1152,28,n0599.mha,1,19,293,555,/proccessed_data/images/n0599.mha
1153,1153,44,n0910.mha,1,48,120,615,/proccessed_data/images/n0910.mha
1154,1154,85,n0393.mha,1,106,194,467,/proccessed_data/images/n0393.mha
1155,1155,82,n0601.mha,1,64,301,425,/proccessed_data/images/n0601.mha
1156,1156,49,n0601.mha,1,39,183,529,/proccessed_data/images/n0601.mha
1157,1157,60,n0601.mha,1,59,626,607,/proccessed_data/images/n0601.mha
1161,1161,88,n0659.mha,1,86,270,802,/proccessed_data/images/n0659.mha
1162,1162,42,n0592.mha,1,35,183,218,/proccessed_data/images/n0592.mha
1164,1164,42,n0038.mha,1,35,150,326,/proccessed_data/images/n0038.mha
1165,1165,48,n0670.mha,1,62,155,537,/proccessed_data/images/n0670.mha
1166,1166,100,n0586.mha,1,64,152,426,/proccessed_data/images/n0586.mha
1167,1167,101,n0170.mha,1,87,842,581,/proccessed_data/images/n0170.mha
1169,1169,59,n0088.mha,1,65,334,213,/proccessed_data/images/n0088.mha
1170,1170,56,n1113.mha,1,45,818,566,/proccessed_data/images/n1113.mha
1172,1172,55,n0596.mha,1,55,189,457,/proccessed_data/images/n0596.mha
1173,1173,56,n0364.mha,1,44,873,671,/proccessed_data/images/n0364.mha
1176,1176,46,n0487.mha,1,52,814,717,/proccessed_data/images/n0487.mha
1178,1178,95,n0469.mha,1,90,581,754,/proccessed_data/images/n0469.mha
1181,1181,130,n0663.mha,1,132,792,655,/proccessed_data/images/n0663.mha
1183,1183,67,n0657.mha,1,67,269,345,/proccessed_data/images/n0657.mha
1184,1184,47,n0893.mha,1,45,911,766,/proccessed_data/images/n0893.mha
1185,1185,114,n0729.mha,1,117,197,211,/proccessed_data/images/n0729.mha
1186,1186,38,n0377.mha,1,40,167,681,/proccessed_data/images/n0377.mha
1187,1187,88,n0566.mha,1,63,137,396,/proccessed_data/images/n0566.mha
1191,1191,58,n1127.mha,1,63,791,574,/proccessed_data/images/n1127.mha
1192,1192,33,n0401.mha,1,44,207,353,/proccessed_data/images/n0401.mha
1193,1193,53,n0298.mha,1,57,155,606,/proccessed_data/images/n0298.mha
1194,1194,86,n0703.mha,1,97,705,498,/proccessed_data/images/n0703.mha
1195,1195,44,n0966.mha,1,47,174,682,/proccessed_data/images/n0966.mha
1196,1196,80,n1063.mha,1,100,279,154,/proccessed_data/images/n1063.mha
1197,1197,73,n0575.mha,1,50,253,683,/proccessed_data/images/n0575.mha
1198,1198,51,n0948.mha,1,43,156,700,/proccessed_data/images/n0948.mha
1199,1199,46,n0095.mha,1,44,855,697,/proccessed_data/images/n0095.mha
1203,1203,59,n0625.mha,1,64,285,421,/proccessed_data/images/n0625.mha
1204,1204,44,n0478.mha,1,47,234,402,/proccessed_data/images/n0478.mha
1206,1206,79,n0925.mha,1,40,148,373,/proccessed_data/images/n0925.mha
1207,1207,42,n0883.mha,1,40,242,348,/proccessed_data/images/n0883.mha
1208,1208,65,n0591.mha,1,64,747,265,/proccessed_data/images/n0591.mha
1209,1209,82,n0591.mha,1,65,130,708,/proccessed_data/images/n0591.mha
1210,1210,55,n0868.mha,1,35,812,223,/proccessed_data/images/n0868.mha
1211,1211,61,n0848.mha,1,66,731,537,/proccessed_data/images/n0848.mha
1212,1212,66,n0400.mha,1,57,174,603,/proccessed_data/images/n0400.mha
1213,1213,50,n1042.mha,1,48,251,320,/proccessed_data/images/n1042.mha
1214,1214,64,n0639.mha,1,63,266,700,/proccessed_data/images/n0639.mha
1215,1215,52,n0598.mha,1,67,163,383,/proccessed_data/images/n0598.mha
1216,1216,96,n0015.mha,1,92,858,688,/proccessed_data/images/n0015.mha
1217,1217,61,n0615.mha,1,70,132,407,/proccessed_data/images/n0615.mha
1221,1221,101,n0507.mha,1,94,178,371,/proccessed_data/images/n0507.mha
1222,1222,95,n0507.mha,1,83,775,350,/proccessed_data/images/n0507.mha
1223,1223,58,n0365.mha,1,57,211,661,/proccessed_data/images/n0365.mha
1224,1224,38,n0510.mha,1,41,355,215,/proccessed_data/images/n0510.mha
1225,1225,35,n1037.mha,1,35,304,232,/proccessed_data/images/n1037.mha
1226,1226,43,n0795.mha,1,52,771,596,/proccessed_data/images/n0795.mha
1227,1227,75,n0692.mha,1,66,116,556,/proccessed_data/images/n0692.mha
1228,1228,61,n0178.mha,1,61,726,366,/proccessed_data/images/n0178.mha
1232,1232,39,n0338.mha,1,54,365,716,/proccessed_data/images/n0338.mha
1235,1235,97,n0557.mha,1,116,650,780,/proccessed_data/images/n0557.mha
1236,1236,67,n0534.mha,1,78,216,388,/proccessed_data/images/n0534.mha
1238,1238,138,n0440.mha,1,118,347,238,/proccessed_data/images/n0440.mha
1240,1240,63,n0218.mha,1,49,814,561,/proccessed_data/images/n0218.mha
1241,1241,68,n0354.mha,1,44,90,609,/proccessed_data/images/n0354.mha
1242,1242,152,n0567.mha,1,117,239,387,/proccessed_data/images/n0567.mha
1244,1244,114,n1100.mha,1,103,672,472,/proccessed_data/images/n1100.mha
1245,1245,59,n1066.mha,1,51,829,543,/proccessed_data/images/n1066.mha
1247,1247,41,n0121.mha,1,38,244,491,/proccessed_data/images/n0121.mha
1248,1248,62,n0593.mha,1,55,78,752,/proccessed_data/images/n0593.mha
1249,1249,75,n0823.mha,1,74,227,455,/proccessed_data/images/n0823.mha
1250,1250,46,n0041.mha,1,47,59,704,/proccessed_data/images/n0041.mha
1251,1251,53,n0137.mha,1,56,792,620,/proccessed_data/images/n0137.mha
1255,1255,58,n0981.mha,1,55,798,608,/proccessed_data/images/n0981.mha
1257,1257,48,n0212.mha,1,46,199,624,/proccessed_data/images/n0212.mha
1258,1258,109,n0622.mha,1,138,198,224,/proccessed_data/images/n0622.mha
1259,1259,69,n0484.mha,1,75,217,744,/proccessed_data/images/n0484.mha
1261,1261,72,n0756.mha,1,73,214,814,/proccessed_data/images/n0756.mha
1262,1262,60,n0134.mha,1,60,781,625,/proccessed_data/images/n0134.mha
1268,1268,100,n0278.mha,1,101,244,102,/proccessed_data/images/n0278.mha
1271,1271,47,n0325.mha,1,47,241,576,/proccessed_data/images/n0325.mha
1273,1273,37,n0829.mha,1,37,802,460,/proccessed_data/images/n0829.mha
1274,1274,74,n1016.mha,1,74,193,725,/proccessed_data/images/n1016.mha
1275,1275,105,n0162.mha,1,104,212,324,/proccessed_data/images/n0162.mha
1276,1276,67,n0774.mha,1,67,733,466,/proccessed_data/images/n0774.mha
1278,1278,60,n0019.mha,1,60,859,575,/proccessed_data/images/n0019.mha
1280,1280,40,n0552.mha,1,41,190,322,/proccessed_data/images/n0552.mha
1281,1281,31,n0561.mha,1,30,794,299,/proccessed_data/images/n0561.mha
1284,1284,63,n0408.mha,1,62,226,282,/proccessed_data/images/n0408.mha
1290,1290,41,n0245.mha,1,41,214,575,/proccessed_data/images/n0245.mha
1291,1291,43,n1131.mha,1,42,747,183,/proccessed_data/images/n1131.mha
1293,1293,100,n0929.mha,1,100,241,748,/proccessed_data/images/n0929.mha
1295,1295,71,n0701.mha,1,71,172,374,/proccessed_data/images/n0701.mha
1296,1296,38,n0778.mha,1,38,333,101,/proccessed_data/images/n0778.mha
1298,1298,54,n0094.mha,1,55,790,206,/proccessed_data/images/n0094.mha
1300,1300,98,n0719.mha,1,98,637,775,/proccessed_data/images/n0719.mha
1302,1302,56,n0646.mha,1,56,242,345,/proccessed_data/images/n0646.mha
1304,1304,49,n0070.mha,1,49,249,279,/proccessed_data/images/n0070.mha
1305,1305,32,n0524.mha,1,32,829,248,/proccessed_data/images/n0524.mha
1309,1309,67,n0826.mha,1,68,129,493,/proccessed_data/images/n0826.mha
1310,1310,97,n0885.mha,1,97,156,727,/proccessed_data/images/n0885.mha
1313,1313,37,n0847.mha,1,37,259,478,/proccessed_data/images/n0847.mha
1314,1314,87,n0470.mha,1,87,202,362,/proccessed_data/images/n0470.mha
1315,1315,53,n0554.mha,1,54,725,463,/proccessed_data/images/n0554.mha
1316,1316,50,n0189.mha,1,51,286,257,/proccessed_data/images/n0189.mha
1317,1317,48,n0751.mha,1,48,779,513,/proccessed_data/images/n0751.mha
1319,1319,34,n0603.mha,1,34,236,442,/proccessed_data/images/n0603.mha
1321,1321,76,n0449.mha,1,75,272,268,/proccessed_data/images/n0449.mha
1323,1323,36,n0938.mha,1,36,864,288,/proccessed_data/images/n0938.mha
1325,1325,43,n0758.mha,1,44,839,438,/proccessed_data/images/n0758.mha
1326,1326,49,n0822.mha,1,49,855,662,/proccessed_data/images/n0822.mha
1327,1327,97,n0463.mha,1,97,626,700,/proccessed_data/images/n0463.mha
1329,1329,55,n0768.mha,1,55,208,540,/proccessed_data/images/n0768.mha
1330,1330,86,n0551.mha,1,86,661,141,/proccessed_data/images/n0551.mha
1332,1332,42,n0236.mha,1,42,831,273,/proccessed_data/images/n0236.mha
1334,1334,34,n1129.mha,1,34,226,310,/proccessed_data/images/n1129.mha
1335,1335,69,n0227.mha,1,68,190,137,/proccessed_data/images/n0227.mha
1337,1337,52,n0244.mha,1,52,708,785,/proccessed_data/images/n0244.mha
1341,1341,92,n0709.mha,1,92,686,184,/proccessed_data/images/n0709.mha
1343,1343,36,n0869.mha,1,37,130,562,/proccessed_data/images/n0869.mha
1344,1344,84,n0780.mha,1,84,193,253,/proccessed_data/images/n0780.mha
1345,1345,62,n0805.mha,1,62,720,189,/proccessed_data/images/n0805.mha
1346,1346,50,n0985.mha,1,50,151,325,/proccessed_data/images/n0985.mha
1348,1348,37,n0947.mha,1,38,167,315,/proccessed_data/images/n0947.mha
1350,1350,45,n0588.mha,1,45,266,144,/proccessed_data/images/n0588.mha
1351,1351,35,n0677.mha,1,36,217,566,/proccessed_data/images/n0677.mha
1353,1353,73,n1033.mha,1,73,305,158,/proccessed_data/images/n1033.mha
1359,1359,70,n1115.mha,1,70,753,150,/proccessed_data/images/n1115.mha
1360,1360,52,n0021.mha,1,51,267,129,/proccessed_data/images/n0021.mha
1362,1362,70,n0024.mha,1,70,149,619,/proccessed_data/images/n0024.mha
1363,1363,66,n0308.mha,1,66,791,159,/proccessed_data/images/n0308.mha
1364,1364,62,n0179.mha,1,62,791,188,/proccessed_data/images/n0179.mha
1367,1367,60,n0942.mha,1,60,365,729,/proccessed_data/images/n0942.mha
1369,1369,92,n0184.mha,1,93,202,254,/proccessed_data/images/n0184.mha
1374,1374,37,n0882.mha,1,36,674,727,/proccessed_data/images/n0882.mha
1375,1375,31,n0741.mha,1,31,791,720,/proccessed_data/images/n0741.mha
1376,1376,62,n0359.mha,1,62,614,636,/proccessed_data/images/n0359.mha
1377,1377,42,n0590.mha,1,41,882,655,/proccessed_data/images/n0590.mha
1379,1379,74,n0800.mha,1,74,349,574,/proccessed_data/images/n0800.mha
1380,1380,26,n0293.mha,1,26,181,516,/proccessed_data/images/n0293.mha
1381,1381,71,n0182.mha,1,71,689,756,/proccessed_data/images/n0182.mha
1382,1382,48,n0638.mha,1,48,780,369,/proccessed_data/images/n0638.mha
1383,1383,51,n1104.mha,1,51,219,595,/proccessed_data/images/n1104.mha
1384,1384,41,n0148.mha,1,40,147,672,/proccessed_data/images/n0148.mha
1386,1386,56,n0085.mha,1,56,864,754,/proccessed_data/images/n0085.mha
1388,1388,27,n1070.mha,1,26,191,649,/proccessed_data/images/n1070.mha
1392,1392,26,n0612.mha,1,26,219,307,/proccessed_data/images/n0612.mha
1394,1394,99,n0145.mha,1,99,351,696,/proccessed_data/images/n0145.mha
1395,1395,102,n1034.mha,1,102,202,413,/proccessed_data/images/n1034.mha
1396,1396,44,n0453.mha,1,44,847,562,/proccessed_data/images/n0453.mha
1399,1399,37,n0452.mha,1,37,823,521,/proccessed_data/images/n0452.mha
1402,1402,76,n0582.mha,1,77,210,546,/proccessed_data/images/n0582.mha
1404,1404,74,n0558.mha,1,75,760,435,/proccessed_data/images/n0558.mha
1405,1405,45,n0321.mha,1,45,303,97,/proccessed_data/images/n0321.mha
1406,1406,63,n0931.mha,1,63,826,503,/proccessed_data/images/n0931.mha
1407,1407,42,n0867.mha,1,42,771,226,/proccessed_data/images/n0867.mha
1418,1418,34,n0422.mha,1,43,244,189,/proccessed_data/images/n0422.mha
1419,1419,66,n0252.mha,1,73,111,625,/proccessed_data/images/n0252.mha
1421,1421,42,n0078.mha,1,40,674,817,/proccessed_data/images/n0078.mha
1422,1422,55,n0960.mha,1,38,650,854,/proccessed_data/images/n0960.mha
1423,1423,101,n0496.mha,1,112,139,505,/proccessed_data/images/n0496.mha
1424,1424,36,n0616.mha,1,49,783,420,/proccessed_data/images/n0616.mha
1427,1427,143,n0114.mha,1,120,226,391,/proccessed_data/images/n0114.mha
1431,1431,47,n0664.mha,1,42,120,320,/proccessed_data/images/n0664.mha
1432,1432,72,n0664.mha,1,60,353,394,/proccessed_data/images/n0664.mha
1436,1436,40,n1004.mha,1,39,166,521,/proccessed_data/images/n1004.mha
1437,1437,39,n0728.mha,1,34,165,740,/proccessed_data/images/n0728.mha
1439,1439,44,n0555.mha,1,43,316,353,/proccessed_data/images/n0555.mha
1440,1440,36,n0265.mha,1,25,322,225,/proccessed_data/images/n0265.mha
1441,1441,48,n0971.mha,1,41,804,482,/proccessed_data/images/n0971.mha
1449,1449,82,n0181.mha,1,72,88,783,/proccessed_data/images/n0181.mha
1452,1452,36,n1050.mha,1,24,176,740,/proccessed_data/images/n1050.mha
1453,1453,63,n0572.mha,1,57,793,593,/proccessed_data/images/n0572.mha
1454,1454,82,n0122.mha,1,70,220,244,/proccessed_data/images/n0122.mha
1459,1459,59,n0653.mha,1,68,191,610,/proccessed_data/images/n0653.mha
1461,1461,39,n0644.mha,1,41,212,553,/proccessed_data/images/n0644.mha
1462,1462,59,n0644.mha,1,60,193,663,/proccessed_data/images/n0644.mha
1463,1463,53,n0069.mha,1,52,188,562,/proccessed_data/images/n0069.mha
1464,1464,76,n0974.mha,1,76,859,391,/proccessed_data/images/n0974.mha
1465,1465,86,n0796.mha,1,82,383,534,/proccessed_data/images/n0796.mha
1469,1469,54,n0525.mha,1,49,147,509,/proccessed_data/images/n0525.mha
1470,1470,49,n0375.mha,1,53,131,517,/proccessed_data/images/n0375.mha
1472,1472,118,n0118.mha,1,105,190,670,/proccessed_data/images/n0118.mha
1473,1473,35,n0118.mha,1,42,253,515,/proccessed_data/images/n0118.mha
1476,1476,0,c0001.mha,0,0,0,0,/proccessed_data/images/c0001.mha
1478,1478,0,c0017.mha,0,0,0,0,/proccessed_data/images/c0017.mha
1479,1479,0,c0021.mha,0,0,0,0,/proccessed_data/images/c0021.mha
1480,1480,0,c0025.mha,0,0,0,0,/proccessed_data/images/c0025.mha
1481,1481,0,c0028.mha,0,0,0,0,/proccessed_data/images/c0028.mha
1482,1482,0,c0029.mha,0,0,0,0,/proccessed_data/images/c0029.mha
1483,1483,0,c0032.mha,0,0,0,0,/proccessed_data/images/c0032.mha
1484,1484,0,c0034.mha,0,0,0,0,/proccessed_data/images/c0034.mha
1485,1485,0,c0035.mha,0,0,0,0,/proccessed_data/images/c0035.mha
1486,1486,0,c0037.mha,0,0,0,0,/proccessed_data/images/c0037.mha
1487,1487,0,c0040.mha,0,0,0,0,/proccessed_data/images/c0040.mha
1490,1490,0,c0047.mha,0,0,0,0,/proccessed_data/images/c0047.mha
1491,1491,0,c0048.mha,0,0,0,0,/proccessed_data/images/c0048.mha
1492,1492,0,c0050.mha,0,0,0,0,/proccessed_data/images/c0050.mha
1493,1493,0,c0052.mha,0,0,0,0,/proccessed_data/images/c0052.mha
1494,1494,0,c0056.mha,0,0,0,0,/proccessed_data/images/c0056.mha
1495,1495,0,c0057.mha,0,0,0,0,/proccessed_data/images/c0057.mha
1496,1496,0,c0059.mha,0,0,0,0,/proccessed_data/images/c0059.mha
1497,1497,0,c0060.mha,0,0,0,0,/proccessed_data/images/c0060.mha
1498,1498,0,c0061.mha,0,0,0,0,/proccessed_data/images/c0061.mha
1500,1500,0,c0065.mha,0,0,0,0,/proccessed_data/images/c0065.mha
1502,1502,0,c0067.mha,0,0,0,0,/proccessed_data/images/c0067.mha
1503,1503,0,c0070.mha,0,0,0,0,/proccessed_data/images/c0070.mha
1504,1504,0,c0072.mha,0,0,0,0,/proccessed_data/images/c0072.mha
1505,1505,0,c0080.mha,0,0,0,0,/proccessed_data/images/c0080.mha
1507,1507,0,c0086.mha,0,0,0,0,/proccessed_data/images/c0086.mha
1508,1508,0,c0088.mha,0,0,0,0,/proccessed_data/images/c0088.mha
1509,1509,0,c0089.mha,0,0,0,0,/proccessed_data/images/c0089.mha
1512,1512,0,c0096.mha,0,0,0,0,/proccessed_data/images/c0096.mha
1513,1513,0,c0098.mha,0,0,0,0,/proccessed_data/images/c0098.mha
1514,1514,0,c0099.mha,0,0,0,0,/proccessed_data/images/c0099.mha
1515,1515,0,c0103.mha,0,0,0,0,/proccessed_data/images/c0103.mha
