,Unnamed: 0,height,img_name,label,width,x,y,Path
1421,1421,42,n0078.mha,1,40,674,817,/proccessed_data/images/n0078.mha
1422,1422,55,n0960.mha,1,38,650,854,/proccessed_data/images/n0960.mha
1423,1423,101,n0496.mha,1,112,139,505,/proccessed_data/images/n0496.mha
1424,1424,36,n0616.mha,1,49,783,420,/proccessed_data/images/n0616.mha
1427,1427,143,n0114.mha,1,120,226,391,/proccessed_data/images/n0114.mha
1428,1428,59,n0559.mha,1,46,138,532,/proccessed_data/images/n0559.mha
1431,1431,47,n0664.mha,1,42,120,320,/proccessed_data/images/n0664.mha
1432,1432,72,n0664.mha,1,60,353,394,/proccessed_data/images/n0664.mha
1436,1436,40,n1004.mha,1,39,166,521,/proccessed_data/images/n1004.mha
1437,1437,39,n0728.mha,1,34,165,740,/proccessed_data/images/n0728.mha
1439,1439,44,n0555.mha,1,43,316,353,/proccessed_data/images/n0555.mha
1440,1440,36,n0265.mha,1,25,322,225,/proccessed_data/images/n0265.mha
1449,1449,82,n0181.mha,1,72,88,783,/proccessed_data/images/n0181.mha
1452,1452,36,n1050.mha,1,24,176,740,/proccessed_data/images/n1050.mha
1453,1453,63,n0572.mha,1,57,793,593,/proccessed_data/images/n0572.mha
1454,1454,82,n0122.mha,1,70,220,244,/proccessed_data/images/n0122.mha
1455,1455,86,n0433.mha,1,64,737,399,/proccessed_data/images/n0433.mha
1459,1459,59,n0653.mha,1,68,191,610,/proccessed_data/images/n0653.mha
1461,1461,39,n0644.mha,1,41,212,553,/proccessed_data/images/n0644.mha
1462,1462,59,n0644.mha,1,60,193,663,/proccessed_data/images/n0644.mha
1465,1465,86,n0796.mha,1,82,383,534,/proccessed_data/images/n0796.mha
1467,1467,74,n0426.mha,1,73,808,480,/proccessed_data/images/n0426.mha
1477,1477,0,c0013.mha,0,0,0,0,/proccessed_data/images/c0013.mha
1478,1478,0,c0017.mha,0,0,0,0,/proccessed_data/images/c0017.mha
1480,1480,0,c0025.mha,0,0,0,0,/proccessed_data/images/c0025.mha
1481,1481,0,c0028.mha,0,0,0,0,/proccessed_data/images/c0028.mha
1482,1482,0,c0029.mha,0,0,0,0,/proccessed_data/images/c0029.mha
1483,1483,0,c0032.mha,0,0,0,0,/proccessed_data/images/c0032.mha
1485,1485,0,c0035.mha,0,0,0,0,/proccessed_data/images/c0035.mha
1486,1486,0,c0037.mha,0,0,0,0,/proccessed_data/images/c0037.mha
1487,1487,0,c0040.mha,0,0,0,0,/proccessed_data/images/c0040.mha
1488,1488,0,c0041.mha,0,0,0,0,/proccessed_data/images/c0041.mha
1489,1489,0,c0045.mha,0,0,0,0,/proccessed_data/images/c0045.mha
1490,1490,0,c0047.mha,0,0,0,0,/proccessed_data/images/c0047.mha
1491,1491,0,c0048.mha,0,0,0,0,/proccessed_data/images/c0048.mha
1492,1492,0,c0050.mha,0,0,0,0,/proccessed_data/images/c0050.mha
1493,1493,0,c0052.mha,0,0,0,0,/proccessed_data/images/c0052.mha
1495,1495,0,c0057.mha,0,0,0,0,/proccessed_data/images/c0057.mha
1496,1496,0,c0059.mha,0,0,0,0,/proccessed_data/images/c0059.mha
1497,1497,0,c0060.mha,0,0,0,0,/proccessed_data/images/c0060.mha
1500,1500,0,c0065.mha,0,0,0,0,/proccessed_data/images/c0065.mha
1501,1501,0,c0066.mha,0,0,0,0,/proccessed_data/images/c0066.mha
1502,1502,0,c0067.mha,0,0,0,0,/proccessed_data/images/c0067.mha
1504,1504,0,c0072.mha,0,0,0,0,/proccessed_data/images/c0072.mha
1505,1505,0,c0080.mha,0,0,0,0,/proccessed_data/images/c0080.mha
1506,1506,0,c0084.mha,0,0,0,0,/proccessed_data/images/c0084.mha
1507,1507,0,c0086.mha,0,0,0,0,/proccessed_data/images/c0086.mha
1509,1509,0,c0089.mha,0,0,0,0,/proccessed_data/images/c0089.mha
1510,1510,0,c0090.mha,0,0,0,0,/proccessed_data/images/c0090.mha
1511,1511,0,c0093.mha,0,0,0,0,/proccessed_data/images/c0093.mha
1512,1512,0,c0096.mha,0,0,0,0,/proccessed_data/images/c0096.mha
1514,1514,0,c0099.mha,0,0,0,0,/proccessed_data/images/c0099.mha
1515,1515,0,c0103.mha,0,0,0,0,/proccessed_data/images/c0103.mha
1516,1516,0,c0105.mha,0,0,0,0,/proccessed_data/images/c0105.mha
1518,1518,0,c0120.mha,0,0,0,0,/proccessed_data/images/c0120.mha
1519,1519,0,c0121.mha,0,0,0,0,/proccessed_data/images/c0121.mha
1520,1520,0,c0123.mha,0,0,0,0,/proccessed_data/images/c0123.mha
1521,1521,0,c0125.mha,0,0,0,0,/proccessed_data/images/c0125.mha
1522,1522,0,c0139.mha,0,0,0,0,/proccessed_data/images/c0139.mha
1525,1525,0,c0163.mha,0,0,0,0,/proccessed_data/images/c0163.mha
1526,1526,0,c0165.mha,0,0,0,0,/proccessed_data/images/c0165.mha
1527,1527,0,c0169.mha,0,0,0,0,/proccessed_data/images/c0169.mha
1528,1528,0,c0171.mha,0,0,0,0,/proccessed_data/images/c0171.mha
1529,1529,0,c0172.mha,0,0,0,0,/proccessed_data/images/c0172.mha
1530,1530,0,c0180.mha,0,0,0,0,/proccessed_data/images/c0180.mha
1531,1531,0,c0181.mha,0,0,0,0,/proccessed_data/images/c0181.mha
1532,1532,0,c0186.mha,0,0,0,0,/proccessed_data/images/c0186.mha
1533,1533,0,c0187.mha,0,0,0,0,/proccessed_data/images/c0187.mha
1535,1535,0,c0189.mha,0,0,0,0,/proccessed_data/images/c0189.mha
1537,1537,0,c0196.mha,0,0,0,0,/proccessed_data/images/c0196.mha
1538,1538,0,c0198.mha,0,0,0,0,/proccessed_data/images/c0198.mha
1539,1539,0,c0199.mha,0,0,0,0,/proccessed_data/images/c0199.mha
1540,1540,0,c0200.mha,0,0,0,0,/proccessed_data/images/c0200.mha
1541,1541,0,c0202.mha,0,0,0,0,/proccessed_data/images/c0202.mha
1542,1542,0,c0206.mha,0,0,0,0,/proccessed_data/images/c0206.mha
1544,1544,0,c0213.mha,0,0,0,0,/proccessed_data/images/c0213.mha
1545,1545,0,c0214.mha,0,0,0,0,/proccessed_data/images/c0214.mha
1546,1546,0,c0218.mha,0,0,0,0,/proccessed_data/images/c0218.mha
1548,1548,0,c0222.mha,0,0,0,0,/proccessed_data/images/c0222.mha
1549,1549,0,c0224.mha,0,0,0,0,/proccessed_data/images/c0224.mha
1551,1551,0,c0230.mha,0,0,0,0,/proccessed_data/images/c0230.mha
1553,1553,0,c0233.mha,0,0,0,0,/proccessed_data/images/c0233.mha
1555,1555,0,c0239.mha,0,0,0,0,/proccessed_data/images/c0239.mha
1556,1556,0,c0241.mha,0,0,0,0,/proccessed_data/images/c0241.mha
1557,1557,0,c0246.mha,0,0,0,0,/proccessed_data/images/c0246.mha
1558,1558,0,c0249.mha,0,0,0,0,/proccessed_data/images/c0249.mha
1559,1559,0,c0250.mha,0,0,0,0,/proccessed_data/images/c0250.mha
1560,1560,0,c0261.mha,0,0,0,0,/proccessed_data/images/c0261.mha
1562,1562,0,c0268.mha,0,0,0,0,/proccessed_data/images/c0268.mha
1563,1563,0,c0269.mha,0,0,0,0,/proccessed_data/images/c0269.mha
1565,1565,0,c0274.mha,0,0,0,0,/proccessed_data/images/c0274.mha
1566,1566,0,c0276.mha,0,0,0,0,/proccessed_data/images/c0276.mha
1567,1567,0,c0280.mha,0,0,0,0,/proccessed_data/images/c0280.mha
1568,1568,0,c0282.mha,0,0,0,0,/proccessed_data/images/c0282.mha
1569,1569,0,c0286.mha,0,0,0,0,/proccessed_data/images/c0286.mha
1570,1570,0,c0292.mha,0,0,0,0,/proccessed_data/images/c0292.mha
1572,1572,0,c0298.mha,0,0,0,0,/proccessed_data/images/c0298.mha
1573,1573,0,c0299.mha,0,0,0,0,/proccessed_data/images/c0299.mha
1574,1574,0,c0300.mha,0,0,0,0,/proccessed_data/images/c0300.mha
1576,1576,0,c0302.mha,0,0,0,0,/proccessed_data/images/c0302.mha
1577,1577,0,c0304.mha,0,0,0,0,/proccessed_data/images/c0304.mha
1578,1578,0,c0308.mha,0,0,0,0,/proccessed_data/images/c0308.mha
1579,1579,0,c0310.mha,0,0,0,0,/proccessed_data/images/c0310.mha
1580,1580,0,c0318.mha,0,0,0,0,/proccessed_data/images/c0318.mha
1581,1581,0,c0323.mha,0,0,0,0,/proccessed_data/images/c0323.mha
1582,1582,0,c0326.mha,0,0,0,0,/proccessed_data/images/c0326.mha
1583,1583,0,c0329.mha,0,0,0,0,/proccessed_data/images/c0329.mha
1585,1585,0,c0337.mha,0,0,0,0,/proccessed_data/images/c0337.mha
1586,1586,0,c0338.mha,0,0,0,0,/proccessed_data/images/c0338.mha
1588,1588,0,c0341.mha,0,0,0,0,/proccessed_data/images/c0341.mha
1589,1589,0,c0343.mha,0,0,0,0,/proccessed_data/images/c0343.mha
1590,1590,0,c0344.mha,0,0,0,0,/proccessed_data/images/c0344.mha
1591,1591,0,c0345.mha,0,0,0,0,/proccessed_data/images/c0345.mha
1592,1592,0,c0350.mha,0,0,0,0,/proccessed_data/images/c0350.mha
1593,1593,0,c0351.mha,0,0,0,0,/proccessed_data/images/c0351.mha
1594,1594,0,c0358.mha,0,0,0,0,/proccessed_data/images/c0358.mha
1595,1595,0,c0360.mha,0,0,0,0,/proccessed_data/images/c0360.mha
1598,1598,0,c0369.mha,0,0,0,0,/proccessed_data/images/c0369.mha
1599,1599,0,c0380.mha,0,0,0,0,/proccessed_data/images/c0380.mha
1600,1600,0,c0386.mha,0,0,0,0,/proccessed_data/images/c0386.mha
1602,1602,0,c0392.mha,0,0,0,0,/proccessed_data/images/c0392.mha
1603,1603,0,c0395.mha,0,0,0,0,/proccessed_data/images/c0395.mha
1604,1604,0,c0401.mha,0,0,0,0,/proccessed_data/images/c0401.mha
1605,1605,0,c0403.mha,0,0,0,0,/proccessed_data/images/c0403.mha
1607,1607,0,c0406.mha,0,0,0,0,/proccessed_data/images/c0406.mha
1608,1608,0,c0411.mha,0,0,0,0,/proccessed_data/images/c0411.mha
1610,1610,0,c0419.mha,0,0,0,0,/proccessed_data/images/c0419.mha
1611,1611,0,c0420.mha,0,0,0,0,/proccessed_data/images/c0420.mha
1612,1612,0,c0426.mha,0,0,0,0,/proccessed_data/images/c0426.mha
1613,1613,0,c0430.mha,0,0,0,0,/proccessed_data/images/c0430.mha
1614,1614,0,c0432.mha,0,0,0,0,/proccessed_data/images/c0432.mha
1615,1615,0,c0437.mha,0,0,0,0,/proccessed_data/images/c0437.mha
1616,1616,0,c0438.mha,0,0,0,0,/proccessed_data/images/c0438.mha
1618,1618,0,c0442.mha,0,0,0,0,/proccessed_data/images/c0442.mha
1619,1619,0,c0444.mha,0,0,0,0,/proccessed_data/images/c0444.mha
1621,1621,0,c0449.mha,0,0,0,0,/proccessed_data/images/c0449.mha
1623,1623,0,c0453.mha,0,0,0,0,/proccessed_data/images/c0453.mha
1625,1625,0,c0461.mha,0,0,0,0,/proccessed_data/images/c0461.mha
1626,1626,0,c0462.mha,0,0,0,0,/proccessed_data/images/c0462.mha
1627,1627,0,c0464.mha,0,0,0,0,/proccessed_data/images/c0464.mha
1628,1628,0,c0465.mha,0,0,0,0,/proccessed_data/images/c0465.mha
1629,1629,0,c0470.mha,0,0,0,0,/proccessed_data/images/c0470.mha
1630,1630,0,c0480.mha,0,0,0,0,/proccessed_data/images/c0480.mha
1631,1631,0,c0481.mha,0,0,0,0,/proccessed_data/images/c0481.mha
1633,1633,0,c0491.mha,0,0,0,0,/proccessed_data/images/c0491.mha
1635,1635,0,c0495.mha,0,0,0,0,/proccessed_data/images/c0495.mha
1637,1637,0,c0502.mha,0,0,0,0,/proccessed_data/images/c0502.mha
1639,1639,0,c0504.mha,0,0,0,0,/proccessed_data/images/c0504.mha
1640,1640,0,c0505.mha,0,0,0,0,/proccessed_data/images/c0505.mha
1641,1641,0,c0506.mha,0,0,0,0,/proccessed_data/images/c0506.mha
1643,1643,0,c0510.mha,0,0,0,0,/proccessed_data/images/c0510.mha
1644,1644,0,c0512.mha,0,0,0,0,/proccessed_data/images/c0512.mha
1645,1645,0,c0515.mha,0,0,0,0,/proccessed_data/images/c0515.mha
1646,1646,0,c0519.mha,0,0,0,0,/proccessed_data/images/c0519.mha
1647,1647,0,c0531.mha,0,0,0,0,/proccessed_data/images/c0531.mha
1648,1648,0,c0536.mha,0,0,0,0,/proccessed_data/images/c0536.mha
1649,1649,0,c0537.mha,0,0,0,0,/proccessed_data/images/c0537.mha
1650,1650,0,c0539.mha,0,0,0,0,/proccessed_data/images/c0539.mha
1651,1651,0,c0548.mha,0,0,0,0,/proccessed_data/images/c0548.mha
1652,1652,0,c0550.mha,0,0,0,0,/proccessed_data/images/c0550.mha
1654,1654,0,c0568.mha,0,0,0,0,/proccessed_data/images/c0568.mha
1656,1656,0,c0580.mha,0,0,0,0,/proccessed_data/images/c0580.mha
1657,1657,0,c0582.mha,0,0,0,0,/proccessed_data/images/c0582.mha
1659,1659,0,c0586.mha,0,0,0,0,/proccessed_data/images/c0586.mha
1660,1660,0,c0588.mha,0,0,0,0,/proccessed_data/images/c0588.mha
1662,1662,0,c0591.mha,0,0,0,0,/proccessed_data/images/c0591.mha
1664,1664,0,c0600.mha,0,0,0,0,/proccessed_data/images/c0600.mha
1666,1666,0,c0603.mha,0,0,0,0,/proccessed_data/images/c0603.mha
1667,1667,0,c0614.mha,0,0,0,0,/proccessed_data/images/c0614.mha
1669,1669,0,c0616.mha,0,0,0,0,/proccessed_data/images/c0616.mha
1670,1670,0,c0617.mha,0,0,0,0,/proccessed_data/images/c0617.mha
1672,1672,0,c0620.mha,0,0,0,0,/proccessed_data/images/c0620.mha
1673,1673,0,c0628.mha,0,0,0,0,/proccessed_data/images/c0628.mha
1674,1674,0,c0629.mha,0,0,0,0,/proccessed_data/images/c0629.mha
1675,1675,0,c0631.mha,0,0,0,0,/proccessed_data/images/c0631.mha
1676,1676,0,c0634.mha,0,0,0,0,/proccessed_data/images/c0634.mha
1677,1677,0,c0637.mha,0,0,0,0,/proccessed_data/images/c0637.mha
1678,1678,0,c0638.mha,0,0,0,0,/proccessed_data/images/c0638.mha
1679,1679,0,c0641.mha,0,0,0,0,/proccessed_data/images/c0641.mha
1680,1680,0,c0645.mha,0,0,0,0,/proccessed_data/images/c0645.mha
1681,1681,0,c0656.mha,0,0,0,0,/proccessed_data/images/c0656.mha
1682,1682,0,c0659.mha,0,0,0,0,/proccessed_data/images/c0659.mha
1683,1683,0,c0663.mha,0,0,0,0,/proccessed_data/images/c0663.mha
1684,1684,0,c0665.mha,0,0,0,0,/proccessed_data/images/c0665.mha
1685,1685,0,c0668.mha,0,0,0,0,/proccessed_data/images/c0668.mha
1686,1686,0,c0674.mha,0,0,0,0,/proccessed_data/images/c0674.mha
1687,1687,0,c0675.mha,0,0,0,0,/proccessed_data/images/c0675.mha
1688,1688,0,c0677.mha,0,0,0,0,/proccessed_data/images/c0677.mha
1689,1689,0,c0679.mha,0,0,0,0,/proccessed_data/images/c0679.mha
1690,1690,0,c0681.mha,0,0,0,0,/proccessed_data/images/c0681.mha
1691,1691,0,c0687.mha,0,0,0,0,/proccessed_data/images/c0687.mha
1693,1693,0,c0702.mha,0,0,0,0,/proccessed_data/images/c0702.mha
1694,1694,0,c0703.mha,0,0,0,0,/proccessed_data/images/c0703.mha
1695,1695,0,c0710.mha,0,0,0,0,/proccessed_data/images/c0710.mha
1698,1698,0,c0718.mha,0,0,0,0,/proccessed_data/images/c0718.mha
1700,1700,0,c0720.mha,0,0,0,0,/proccessed_data/images/c0720.mha
1702,1702,0,c0733.mha,0,0,0,0,/proccessed_data/images/c0733.mha
1704,1704,0,c0745.mha,0,0,0,0,/proccessed_data/images/c0745.mha
1705,1705,0,c0747.mha,0,0,0,0,/proccessed_data/images/c0747.mha
1707,1707,0,c0763.mha,0,0,0,0,/proccessed_data/images/c0763.mha
1711,1711,0,c0768.mha,0,0,0,0,/proccessed_data/images/c0768.mha
1713,1713,0,c0778.mha,0,0,0,0,/proccessed_data/images/c0778.mha
1715,1715,0,c0787.mha,0,0,0,0,/proccessed_data/images/c0787.mha
1716,1716,0,c0788.mha,0,0,0,0,/proccessed_data/images/c0788.mha
1717,1717,0,c0790.mha,0,0,0,0,/proccessed_data/images/c0790.mha
1718,1718,0,c0791.mha,0,0,0,0,/proccessed_data/images/c0791.mha
1720,1720,0,c0794.mha,0,0,0,0,/proccessed_data/images/c0794.mha
1721,1721,0,c0798.mha,0,0,0,0,/proccessed_data/images/c0798.mha
1723,1723,0,c0801.mha,0,0,0,0,/proccessed_data/images/c0801.mha
1724,1724,0,c0805.mha,0,0,0,0,/proccessed_data/images/c0805.mha
1725,1725,0,c0810.mha,0,0,0,0,/proccessed_data/images/c0810.mha
1726,1726,0,c0813.mha,0,0,0,0,/proccessed_data/images/c0813.mha
1727,1727,0,c0816.mha,0,0,0,0,/proccessed_data/images/c0816.mha
1728,1728,0,c0819.mha,0,0,0,0,/proccessed_data/images/c0819.mha
1729,1729,0,c0825.mha,0,0,0,0,/proccessed_data/images/c0825.mha
1730,1730,0,c0826.mha,0,0,0,0,/proccessed_data/images/c0826.mha
1731,1731,0,c0829.mha,0,0,0,0,/proccessed_data/images/c0829.mha
1733,1733,0,c0832.mha,0,0,0,0,/proccessed_data/images/c0832.mha
1734,1734,0,c0833.mha,0,0,0,0,/proccessed_data/images/c0833.mha
1735,1735,0,c0836.mha,0,0,0,0,/proccessed_data/images/c0836.mha
1736,1736,0,c0838.mha,0,0,0,0,/proccessed_data/images/c0838.mha
1737,1737,0,c0839.mha,0,0,0,0,/proccessed_data/images/c0839.mha
1738,1738,0,c0841.mha,0,0,0,0,/proccessed_data/images/c0841.mha
1740,1740,0,c0844.mha,0,0,0,0,/proccessed_data/images/c0844.mha
1742,1742,0,c0847.mha,0,0,0,0,/proccessed_data/images/c0847.mha
1743,1743,0,c0850.mha,0,0,0,0,/proccessed_data/images/c0850.mha
1745,1745,0,c0865.mha,0,0,0,0,/proccessed_data/images/c0865.mha
1746,1746,0,c0870.mha,0,0,0,0,/proccessed_data/images/c0870.mha
1748,1748,0,c0876.mha,0,0,0,0,/proccessed_data/images/c0876.mha
1750,1750,0,c0893.mha,0,0,0,0,/proccessed_data/images/c0893.mha
1752,1752,0,c0902.mha,0,0,0,0,/proccessed_data/images/c0902.mha
1753,1753,0,c0904.mha,0,0,0,0,/proccessed_data/images/c0904.mha
1754,1754,0,c0905.mha,0,0,0,0,/proccessed_data/images/c0905.mha
1756,1756,0,c0914.mha,0,0,0,0,/proccessed_data/images/c0914.mha
1757,1757,0,c0915.mha,0,0,0,0,/proccessed_data/images/c0915.mha
1759,1759,0,c0917.mha,0,0,0,0,/proccessed_data/images/c0917.mha
1760,1760,0,c0919.mha,0,0,0,0,/proccessed_data/images/c0919.mha
1761,1761,0,c0922.mha,0,0,0,0,/proccessed_data/images/c0922.mha
1762,1762,0,c0925.mha,0,0,0,0,/proccessed_data/images/c0925.mha
1763,1763,0,c0926.mha,0,0,0,0,/proccessed_data/images/c0926.mha
1765,1765,0,c0929.mha,0,0,0,0,/proccessed_data/images/c0929.mha
1766,1766,0,c0930.mha,0,0,0,0,/proccessed_data/images/c0930.mha
1768,1768,0,c0933.mha,0,0,0,0,/proccessed_data/images/c0933.mha
1769,1769,0,c0937.mha,0,0,0,0,/proccessed_data/images/c0937.mha
1770,1770,0,c0942.mha,0,0,0,0,/proccessed_data/images/c0942.mha
1771,1771,0,c0947.mha,0,0,0,0,/proccessed_data/images/c0947.mha
1772,1772,0,c0950.mha,0,0,0,0,/proccessed_data/images/c0950.mha
1774,1774,0,c0954.mha,0,0,0,0,/proccessed_data/images/c0954.mha
1775,1775,0,c0959.mha,0,0,0,0,/proccessed_data/images/c0959.mha
1776,1776,0,c0962.mha,0,0,0,0,/proccessed_data/images/c0962.mha
1778,1778,0,c0964.mha,0,0,0,0,/proccessed_data/images/c0964.mha
1779,1779,0,c0965.mha,0,0,0,0,/proccessed_data/images/c0965.mha
1780,1780,0,c0966.mha,0,0,0,0,/proccessed_data/images/c0966.mha
1782,1782,0,c0970.mha,0,0,0,0,/proccessed_data/images/c0970.mha
1783,1783,0,c0978.mha,0,0,0,0,/proccessed_data/images/c0978.mha
1784,1784,0,c0979.mha,0,0,0,0,/proccessed_data/images/c0979.mha
1785,1785,0,c0984.mha,0,0,0,0,/proccessed_data/images/c0984.mha
1786,1786,0,c0987.mha,0,0,0,0,/proccessed_data/images/c0987.mha
1787,1787,0,c0989.mha,0,0,0,0,/proccessed_data/images/c0989.mha
1788,1788,0,c0992.mha,0,0,0,0,/proccessed_data/images/c0992.mha
1789,1789,0,c0994.mha,0,0,0,0,/proccessed_data/images/c0994.mha
1791,1791,0,c0997.mha,0,0,0,0,/proccessed_data/images/c0997.mha
1792,1792,0,c1002.mha,0,0,0,0,/proccessed_data/images/c1002.mha
1795,1795,0,c1008.mha,0,0,0,0,/proccessed_data/images/c1008.mha
1796,1796,0,c1011.mha,0,0,0,0,/proccessed_data/images/c1011.mha
1797,1797,0,c1018.mha,0,0,0,0,/proccessed_data/images/c1018.mha
1798,1798,0,c1023.mha,0,0,0,0,/proccessed_data/images/c1023.mha
1799,1799,0,c1026.mha,0,0,0,0,/proccessed_data/images/c1026.mha
1800,1800,0,c1027.mha,0,0,0,0,/proccessed_data/images/c1027.mha
1801,1801,0,c1032.mha,0,0,0,0,/proccessed_data/images/c1032.mha
1803,1803,0,c1036.mha,0,0,0,0,/proccessed_data/images/c1036.mha
1804,1804,0,c1041.mha,0,0,0,0,/proccessed_data/images/c1041.mha
1806,1806,0,c1046.mha,0,0,0,0,/proccessed_data/images/c1046.mha
1807,1807,0,c1052.mha,0,0,0,0,/proccessed_data/images/c1052.mha
1808,1808,0,c1059.mha,0,0,0,0,/proccessed_data/images/c1059.mha
1809,1809,0,c1061.mha,0,0,0,0,/proccessed_data/images/c1061.mha
1810,1810,0,c1063.mha,0,0,0,0,/proccessed_data/images/c1063.mha
1811,1811,0,c1071.mha,0,0,0,0,/proccessed_data/images/c1071.mha
1812,1812,0,c1076.mha,0,0,0,0,/proccessed_data/images/c1076.mha
1813,1813,0,c1088.mha,0,0,0,0,/proccessed_data/images/c1088.mha
1814,1814,0,c1090.mha,0,0,0,0,/proccessed_data/images/c1090.mha
1815,1815,0,c1091.mha,0,0,0,0,/proccessed_data/images/c1091.mha
1816,1816,0,c1092.mha,0,0,0,0,/proccessed_data/images/c1092.mha
1817,1817,0,c1097.mha,0,0,0,0,/proccessed_data/images/c1097.mha
1818,1818,0,c1098.mha,0,0,0,0,/proccessed_data/images/c1098.mha
1819,1819,0,c1100.mha,0,0,0,0,/proccessed_data/images/c1100.mha
1820,1820,0,c1102.mha,0,0,0,0,/proccessed_data/images/c1102.mha
1821,1821,0,c1105.mha,0,0,0,0,/proccessed_data/images/c1105.mha
1822,1822,0,c1110.mha,0,0,0,0,/proccessed_data/images/c1110.mha
1824,1824,0,c1112.mha,0,0,0,0,/proccessed_data/images/c1112.mha
1826,1826,0,c1125.mha,0,0,0,0,/proccessed_data/images/c1125.mha
1827,1827,0,c1128.mha,0,0,0,0,/proccessed_data/images/c1128.mha
1828,1828,0,c1129.mha,0,0,0,0,/proccessed_data/images/c1129.mha
1830,1830,0,c1133.mha,0,0,0,0,/proccessed_data/images/c1133.mha
1831,1831,0,c1136.mha,0,0,0,0,/proccessed_data/images/c1136.mha
1832,1832,0,c1139.mha,0,0,0,0,/proccessed_data/images/c1139.mha
1833,1833,0,c1144.mha,0,0,0,0,/proccessed_data/images/c1144.mha
1834,1834,0,c1145.mha,0,0,0,0,/proccessed_data/images/c1145.mha
1835,1835,0,c1152.mha,0,0,0,0,/proccessed_data/images/c1152.mha
1837,1837,0,c1156.mha,0,0,0,0,/proccessed_data/images/c1156.mha
1838,1838,0,c1161.mha,0,0,0,0,/proccessed_data/images/c1161.mha
1839,1839,0,c1164.mha,0,0,0,0,/proccessed_data/images/c1164.mha
1840,1840,0,c1168.mha,0,0,0,0,/proccessed_data/images/c1168.mha
1841,1841,0,c1175.mha,0,0,0,0,/proccessed_data/images/c1175.mha
1842,1842,0,c1176.mha,0,0,0,0,/proccessed_data/images/c1176.mha
1844,1844,0,c1199.mha,0,0,0,0,/proccessed_data/images/c1199.mha
1846,1846,0,c1204.mha,0,0,0,0,/proccessed_data/images/c1204.mha
1847,1847,0,c1206.mha,0,0,0,0,/proccessed_data/images/c1206.mha
1848,1848,0,c1208.mha,0,0,0,0,/proccessed_data/images/c1208.mha
1849,1849,0,c1209.mha,0,0,0,0,/proccessed_data/images/c1209.mha
1850,1850,0,c1218.mha,0,0,0,0,/proccessed_data/images/c1218.mha
1851,1851,0,c1220.mha,0,0,0,0,/proccessed_data/images/c1220.mha
1852,1852,0,c1236.mha,0,0,0,0,/proccessed_data/images/c1236.mha
1853,1853,0,c1237.mha,0,0,0,0,/proccessed_data/images/c1237.mha
1854,1854,0,c1240.mha,0,0,0,0,/proccessed_data/images/c1240.mha
1855,1855,0,c1244.mha,0,0,0,0,/proccessed_data/images/c1244.mha
1856,1856,0,c1251.mha,0,0,0,0,/proccessed_data/images/c1251.mha
1857,1857,0,c1253.mha,0,0,0,0,/proccessed_data/images/c1253.mha
1858,1858,0,c1256.mha,0,0,0,0,/proccessed_data/images/c1256.mha
1859,1859,0,c1259.mha,0,0,0,0,/proccessed_data/images/c1259.mha
1860,1860,0,c1262.mha,0,0,0,0,/proccessed_data/images/c1262.mha
1861,1861,0,c1267.mha,0,0,0,0,/proccessed_data/images/c1267.mha
1862,1862,0,c1272.mha,0,0,0,0,/proccessed_data/images/c1272.mha
1863,1863,0,c1274.mha,0,0,0,0,/proccessed_data/images/c1274.mha
1864,1864,0,c1280.mha,0,0,0,0,/proccessed_data/images/c1280.mha
1866,1866,0,c1285.mha,0,0,0,0,/proccessed_data/images/c1285.mha
1867,1867,0,c1286.mha,0,0,0,0,/proccessed_data/images/c1286.mha
1869,1869,0,c1290.mha,0,0,0,0,/proccessed_data/images/c1290.mha
1871,1871,0,c1300.mha,0,0,0,0,/proccessed_data/images/c1300.mha
1872,1872,0,c1303.mha,0,0,0,0,/proccessed_data/images/c1303.mha
1873,1873,0,c1305.mha,0,0,0,0,/proccessed_data/images/c1305.mha
1874,1874,0,c1306.mha,0,0,0,0,/proccessed_data/images/c1306.mha
1875,1875,0,c1313.mha,0,0,0,0,/proccessed_data/images/c1313.mha
1876,1876,0,c1315.mha,0,0,0,0,/proccessed_data/images/c1315.mha
1878,1878,0,c1325.mha,0,0,0,0,/proccessed_data/images/c1325.mha
1879,1879,0,c1327.mha,0,0,0,0,/proccessed_data/images/c1327.mha
1881,1881,0,c1334.mha,0,0,0,0,/proccessed_data/images/c1334.mha
1883,1883,0,c1342.mha,0,0,0,0,/proccessed_data/images/c1342.mha
1884,1884,0,c1348.mha,0,0,0,0,/proccessed_data/images/c1348.mha
1886,1886,0,c1350.mha,0,0,0,0,/proccessed_data/images/c1350.mha
1887,1887,0,c1356.mha,0,0,0,0,/proccessed_data/images/c1356.mha
1889,1889,0,c1367.mha,0,0,0,0,/proccessed_data/images/c1367.mha
1890,1890,0,c1369.mha,0,0,0,0,/proccessed_data/images/c1369.mha
1891,1891,0,c1370.mha,0,0,0,0,/proccessed_data/images/c1370.mha
1892,1892,0,c1372.mha,0,0,0,0,/proccessed_data/images/c1372.mha
1894,1894,0,c1377.mha,0,0,0,0,/proccessed_data/images/c1377.mha
1895,1895,0,c1380.mha,0,0,0,0,/proccessed_data/images/c1380.mha
1896,1896,0,c1381.mha,0,0,0,0,/proccessed_data/images/c1381.mha
1897,1897,0,c1385.mha,0,0,0,0,/proccessed_data/images/c1385.mha
